2,0,0,-0.089385475,-0.296089385,-0.111731844,-0.575418994,-0.122905028,-0.798882682,-0.100558659,-1,0.156424581,-0.480446927,-0.206703911,-0.463687151,-0.229050279,-0.391061453,-0.12849162,-0.38547486,0.189944134,-0.284916201,-0.234636872,-0.30726257,-0.212290503,-0.262569832,-0.094972067,-0.25698324,0.173184358,-0.111731844,-0.217877095,-0.145251397,-0.17877095,-0.122905028,-0.078212291,-0.134078212,0.122905028,0.055865922,-0.167597765,-0.005586592,-0.139664804,-0.005586592,-0.067039106,-0.005586592
2,0,0,-0.086021505,-0.301075269,-0.102150538,-0.580645161,-0.102150538,-0.795698925,-0.080645161,-1,0.172043011,-0.494623656,-0.172043011,-0.483870968,-0.198924731,-0.408602151,-0.102150538,-0.403225806,0.204301075,-0.306451613,-0.193548387,-0.333333333,-0.177419355,-0.279569892,-0.069892473,-0.274193548,0.193548387,-0.139784946,-0.177419355,-0.182795699,-0.14516129,-0.14516129,-0.053763441,-0.14516129,0.14516129,0.021505376,-0.123655914,-0.037634409,-0.112903226,-0.02688172,-0.043010753,-0.021505376
2,0,0,-0.082872928,-0.298342541,-0.08839779,-0.574585635,-0.08839779,-0.79558011,-0.055248619,-1,0.187845304,-0.491712707,-0.171270718,-0.46961326,-0.198895028,-0.386740331,-0.099447514,-0.386740331,0.226519337,-0.29281768,-0.193370166,-0.314917127,-0.171270718,-0.26519337,-0.060773481,-0.26519337,0.215469613,-0.121546961,-0.171270718,-0.160220994,-0.143646409,-0.132596685,-0.049723757,-0.143646409,0.165745856,0.044198895,-0.104972376,-0.016574586,-0.093922652,-0.022099448,-0.027624309,-0.027624309
2,0,0,-0.081521739,-0.309782609,-0.092391304,-0.581521739,-0.092391304,-0.804347826,-0.081521739,-1,0.184782609,-0.489130435,-0.179347826,-0.47826087,-0.211956522,-0.407608696,-0.119565217,-0.402173913,0.217391304,-0.298913043,-0.206521739,-0.331521739,-0.184782609,-0.282608696,-0.070652174,-0.277173913,0.195652174,-0.130434783,-0.190217391,-0.173913043,-0.152173913,-0.152173913,-0.054347826,-0.157608696,0.135869565,0.032608696,-0.135869565,-0.038043478,-0.114130435,-0.038043478,-0.043478261,-0.043478261
2,0,0,-0.086486486,-0.297297297,-0.091891892,-0.572972973,-0.097297297,-0.794594595,-0.081081081,-1,0.189189189,-0.481081081,-0.172972973,-0.486486486,-0.2,-0.405405405,-0.091891892,-0.394594595,0.221621622,-0.286486486,-0.194594595,-0.335135135,-0.178378378,-0.281081081,-0.07027027,-0.275675676,0.2,-0.118918919,-0.178378378,-0.178378378,-0.145945946,-0.145945946,-0.054054054,-0.145945946,0.145945946,0.043243243,-0.118918919,-0.032432432,-0.102702703,-0.032432432,-0.037837838,-0.032432432
2,0,0,-0.080213904,-0.310160428,-0.090909091,-0.588235294,-0.090909091,-0.807486631,-0.07486631,-1,0.176470588,-0.49197861,-0.171122995,-0.486631016,-0.203208556,-0.411764706,-0.106951872,-0.406417112,0.213903743,-0.304812834,-0.197860963,-0.336898396,-0.181818182,-0.28342246,-0.069518717,-0.278074866,0.192513369,-0.139037433,-0.176470588,-0.192513369,-0.144385027,-0.165775401,-0.053475936,-0.165775401,0.139037433,0.016042781,-0.122994652,-0.053475936,-0.106951872,-0.048128342,-0.042780749,-0.048128342
2,0,0,-0.087912088,-0.291208791,-0.098901099,-0.571428571,-0.098901099,-0.791208791,-0.076923077,-1,0.186813187,-0.483516484,-0.181318681,-0.472527473,-0.208791209,-0.39010989,-0.10989011,-0.379120879,0.21978022,-0.291208791,-0.197802198,-0.324175824,-0.181318681,-0.269230769,-0.071428571,-0.263736264,0.203296703,-0.115384615,-0.181318681,-0.164835165,-0.153846154,-0.131868132,-0.06043956,-0.137362637,0.148351648,0.049450549,-0.115384615,-0.021978022,-0.10989011,-0.021978022,-0.043956044,-0.021978022
2,0,0,-0.087912088,-0.302197802,-0.093406593,-0.576923077,-0.098901099,-0.796703297,-0.082417582,-1,0.192307692,-0.489010989,-0.17032967,-0.478021978,-0.203296703,-0.401098901,-0.104395604,-0.395604396,0.230769231,-0.296703297,-0.197802198,-0.324175824,-0.181318681,-0.28021978,-0.071428571,-0.274725275,0.214285714,-0.126373626,-0.175824176,-0.17032967,-0.148351648,-0.142857143,-0.054945055,-0.153846154,0.153846154,0.038461538,-0.115384615,-0.027472527,-0.104395604,-0.038461538,-0.038461538,-0.038461538
2,0,0,-0.079787234,-0.319148936,-0.079787234,-0.590425532,-0.085106383,-0.808510638,-0.074468085,-1,0.20212766,-0.505319149,-0.138297872,-0.489361702,-0.186170213,-0.414893617,-0.095744681,-0.404255319,0.239361702,-0.324468085,-0.159574468,-0.356382979,-0.154255319,-0.303191489,-0.04787234,-0.292553191,0.218085106,-0.164893617,-0.143617021,-0.212765957,-0.122340426,-0.180851064,-0.037234043,-0.180851064,0.154255319,-0.010638298,-0.090425532,-0.074468085,-0.090425532,-0.074468085,-0.026595745,-0.079787234
2,0,0,-0.091397849,-0.311827957,-0.096774194,-0.586021505,-0.107526882,-0.801075269,-0.091397849,-1,0.177419355,-0.505376344,-0.155913978,-0.489247312,-0.188172043,-0.403225806,-0.091397849,-0.387096774,0.215053763,-0.317204301,-0.172043011,-0.349462366,-0.161290323,-0.290322581,-0.059139785,-0.284946237,0.198924731,-0.150537634,-0.14516129,-0.204301075,-0.129032258,-0.166666667,-0.048387097,-0.161290323,0.150537634,0,-0.091397849,-0.064516129,-0.086021505,-0.059139785,-0.02688172,-0.048387097
