4,0.0,0.0,-0.42857142857142855,-0.05042016806722689,-0.7815126050420168,-0.15126050420168066,-1.0,-0.25210084033613445,-0.9663865546218487,-0.3445378151260504,-0.6470588235294118,-0.773109243697479,-0.8151260504201681,-0.453781512605042,-0.6722689075630253,-0.3025210084033613,-0.5966386554621849,-0.37815126050420167,-0.3865546218487395,-0.8235294117647058,-0.6050420168067226,-0.4117647058823529,-0.47058823529411764,-0.2605042016806723,-0.3865546218487395,-0.35294117647058826,-0.15966386554621848,-0.7899159663865546,-0.36134453781512604,-0.3697478991596639,-0.2773109243697479,-0.24369747899159663,-0.21008403361344538,-0.3445378151260504,0.04201680672268908,-0.7058823529411765,-0.09243697478991597,-0.42016806722689076,-0.08403361344537816,-0.2857142857142857,-0.058823529411764705,-0.33613445378151263
4,0.0,0.0,-0.42857142857142855,-0.05042016806722689,-0.7815126050420168,-0.14285714285714285,-1.0,-0.25210084033613445,-0.9831932773109243,-0.35294117647058826,-0.6638655462184874,-0.7478991596638656,-0.8151260504201681,-0.4117647058823529,-0.6638655462184874,-0.25210084033613445,-0.5798319327731093,-0.31932773109243695,-0.40336134453781514,-0.8067226890756303,-0.6134453781512605,-0.3697478991596639,-0.46218487394957986,-0.2184873949579832,-0.37815126050420167,-0.31092436974789917,-0.17647058823529413,-0.7815126050420168,-0.3697478991596639,-0.3445378151260504,-0.2773109243697479,-0.2184873949579832,-0.21008403361344538,-0.31932773109243695,0.025210084033613446,-0.7058823529411765,-0.10084033613445378,-0.4117647058823529,-0.08403361344537816,-0.2773109243697479,-0.058823529411764705,-0.31932773109243695
4,0.0,0.0,-0.4322033898305085,-0.06779661016949153,-0.788135593220339,-0.1694915254237288,-1.0,-0.2796610169491525,-0.9661016949152542,-0.3898305084745763,-0.6694915254237288,-0.7796610169491526,-0.8135593220338984,-0.4406779661016949,-0.6694915254237288,-0.288135593220339,-0.5932203389830508,-0.3644067796610169,-0.3983050847457627,-0.8389830508474576,-0.5847457627118644,-0.3983050847457627,-0.4576271186440678,-0.2542372881355932,-0.3898305084745763,-0.3559322033898305,-0.16101694915254236,-0.8050847457627118,-0.3389830508474576,-0.3728813559322034,-0.2627118644067797,-0.2542372881355932,-0.211864406779661,-0.3559322033898305,0.0423728813559322,-0.7288135593220338,-0.06779661016949153,-0.423728813559322,-0.06779661016949153,-0.2966101694915254,-0.05084745762711865,-0.3474576271186441
4,0.0,0.0,-0.4444444444444444,-0.05982905982905983,-0.8034188034188035,-0.1794871794871795,-1.0,-0.3247863247863248,-0.9316239316239316,-0.4444444444444444,-0.6581196581196581,-0.8034188034188035,-0.8034188034188035,-0.452991452991453,-0.6666666666666666,-0.2905982905982906,-0.5982905982905983,-0.37606837606837606,-0.38461538461538464,-0.8632478632478633,-0.5982905982905983,-0.4017094017094017,-0.46153846153846156,-0.2564102564102564,-0.37606837606837606,-0.358974358974359,-0.15384615384615385,-0.8205128205128205,-0.358974358974359,-0.36752136752136755,-0.27350427350427353,-0.23931623931623933,-0.19658119658119658,-0.3504273504273504,0.05982905982905983,-0.7264957264957265,-0.08547008547008547,-0.42735042735042733,-0.07692307692307693,-0.29914529914529914,-0.042735042735042736,-0.3504273504273504
4,0.0,0.0,-0.4358974358974359,-0.042735042735042736,-0.7948717948717948,-0.15384615384615385,-1.0,-0.26495726495726496,-0.9145299145299145,-0.36752136752136755,-0.6495726495726496,-0.7948717948717948,-0.811965811965812,-0.4444444444444444,-0.6923076923076923,-0.27350427350427353,-0.6153846153846154,-0.3504273504273504,-0.37606837606837606,-0.8461538461538461,-0.6068376068376068,-0.4017094017094017,-0.47863247863247865,-0.24786324786324787,-0.38461538461538464,-0.3418803418803419,-0.13675213675213677,-0.7948717948717948,-0.358974358974359,-0.37606837606837606,-0.28205128205128205,-0.23931623931623933,-0.20512820512820512,-0.3333333333333333,0.06837606837606838,-0.7008547008547008,-0.08547008547008547,-0.4358974358974359,-0.08547008547008547,-0.29914529914529914,-0.05982905982905983,-0.3247863247863248
4,0.0,0.0,-0.4406779661016949,-0.059322033898305086,-0.788135593220339,-0.15254237288135594,-1.0,-0.2796610169491525,-0.9152542372881356,-0.3983050847457627,-0.6440677966101694,-0.7711864406779662,-0.7966101694915254,-0.4406779661016949,-0.6694915254237288,-0.288135593220339,-0.5932203389830508,-0.3644067796610169,-0.3813559322033898,-0.8305084745762712,-0.6016949152542372,-0.4067796610169492,-0.4661016949152542,-0.2542372881355932,-0.3898305084745763,-0.3474576271186441,-0.16101694915254236,-0.788135593220339,-0.3559322033898305,-0.3813559322033898,-0.2711864406779661,-0.2457627118644068,-0.211864406779661,-0.3389830508474576,0.05084745762711865,-0.7033898305084746,-0.0847457627118644,-0.4322033898305085,-0.0847457627118644,-0.2966101694915254,-0.059322033898305086,-0.3305084745762712
4,0.0,0.0,-0.4406779661016949,-0.05084745762711865,-0.7966101694915254,-0.16101694915254236,-1.0,-0.288135593220339,-0.923728813559322,-0.4152542372881356,-0.652542372881356,-0.7627118644067796,-0.7966101694915254,-0.4322033898305085,-0.6694915254237288,-0.288135593220339,-0.5932203389830508,-0.3644067796610169,-0.3898305084745763,-0.8220338983050848,-0.5932203389830508,-0.3813559322033898,-0.4661016949152542,-0.2457627118644068,-0.3813559322033898,-0.3474576271186441,-0.16101694915254236,-0.7796610169491526,-0.3559322033898305,-0.3559322033898305,-0.2796610169491525,-0.2288135593220339,-0.2033898305084746,-0.3305084745762712,0.05084745762711865,-0.6949152542372882,-0.0847457627118644,-0.423728813559322,-0.0847457627118644,-0.288135593220339,-0.05084745762711865,-0.3305084745762712
4,0.0,0.0,-0.42735042735042733,-0.042735042735042736,-0.7777777777777778,-0.15384615384615385,-1.0,-0.26495726495726496,-0.9743589743589743,-0.36752136752136755,-0.6581196581196581,-0.7948717948717948,-0.8205128205128205,-0.452991452991453,-0.6837606837606838,-0.2905982905982906,-0.6068376068376068,-0.36752136752136755,-0.39316239316239315,-0.8547008547008547,-0.6239316239316239,-0.41025641025641024,-0.47863247863247865,-0.26495726495726496,-0.38461538461538464,-0.358974358974359,-0.1623931623931624,-0.811965811965812,-0.36752136752136755,-0.37606837606837606,-0.28205128205128205,-0.24786324786324787,-0.21367521367521367,-0.3504273504273504,0.05128205128205128,-0.717948717948718,-0.09401709401709402,-0.4358974358974359,-0.08547008547008547,-0.29914529914529914,-0.05982905982905983,-0.3418803418803419
4,0.0,0.0,-0.4224137931034483,-0.04310344827586207,-0.7844827586206896,-0.13793103448275862,-1.0,-0.23275862068965517,-0.9655172413793104,-0.3275862068965517,-0.6551724137931034,-0.7844827586206896,-0.8275862068965517,-0.43103448275862066,-0.6896551724137931,-0.25862068965517243,-0.6120689655172413,-0.33620689655172414,-0.39655172413793105,-0.8362068965517241,-0.6379310344827587,-0.4051724137931034,-0.49137931034482757,-0.2413793103448276,-0.3879310344827586,-0.3275862068965517,-0.16379310344827586,-0.7931034482758621,-0.3879310344827586,-0.3706896551724138,-0.29310344827586204,-0.23275862068965517,-0.21551724137931033,-0.3275862068965517,0.04310344827586207,-0.6982758620689655,-0.11206896551724138,-0.4224137931034483,-0.10344827586206896,-0.29310344827586204,-0.06896551724137931,-0.31896551724137934
4,0.0,0.0,-0.43103448275862066,-0.04310344827586207,-0.7758620689655172,-0.13793103448275862,-1.0,-0.2413793103448276,-0.9741379310344828,-0.3448275862068966,-0.646551724137931,-0.7844827586206896,-0.8189655172413793,-0.4482758620689655,-0.6810344827586207,-0.28448275862068967,-0.603448275862069,-0.3620689655172414,-0.3793103448275862,-0.8362068965517241,-0.6206896551724138,-0.41379310344827586,-0.4827586206896552,-0.25,-0.3879310344827586,-0.35344827586206895,-0.14655172413793102,-0.8017241379310345,-0.3706896551724138,-0.3793103448275862,-0.28448275862068967,-0.2413793103448276,-0.21551724137931033,-0.33620689655172414,0.05172413793103448,-0.7155172413793104,-0.09482758620689655,-0.43103448275862066,-0.09482758620689655,-0.28448275862068967,-0.0603448275862069,-0.3275862068965517
